Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,year
12/08/2017,Completed,01/16/2018,17-08251239,Abandoned Vehicle Complaint,8088367,NA,Gray,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,30,3518 N LINDER AVE,60641,1139067.13808572,1922933.73823237,36,16,15,NA,41.94469346349,-87.7644035604,"(-87.76440356040206, 41.944693463487425)",2017
12/21/2017,Completed - Dup,01/08/2018,17-08508510,Abandoned Vehicle Complaint,6933371,Buick,White,Place 7 Day Sticker,Follow on Activity was created,20,1240 W CABRINI ST,60607,1168086.70988943,1896410.44409063,28,12,28,NA,41.87139884556,-87.65834482535,"(-87.65834482534905, 41.87139884555804)",2017
11/01/2017,Completed,12/14/2017,17-07344465,Abandoned Vehicle Complaint,AL93348,Mercedes,Black,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,14,5545 W GIDDINGS ST,60630,1138410.64990321,1930865.20257318,45,16,15,NA,41.96631119519,-87.76681901119,"(-87.76681901119314, 41.96631119518728)",2017
10/10/2017,Completed,11/27/2017,17-06794416,Abandoned Vehicle Complaint,P424582,Nissan,Blue,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,6011 S MAJOR AVE,60638,1139423.387969,1864140.8707166,13,8,64,NA,41.78313711891,-87.76422289341,"(-87.76422289340705, 41.7831371189058)",2017
09/10/2017,Completed,09/27/2017,17-06021523,Abandoned Vehicle Complaint,V351769,Nissan,White,FVI - Outcome,Vehicle was moved from original address requested,7,5352 N NEWCASTLE AVE,60656,1129942.39561739,1935268.51977359,41,16,10,NA,41.97864020406,-87.7976587743,"(-87.79765877429568, 41.978640204062124)",2017
11/06/2017,Completed,11/27/2017,17-07475656,Abandoned Vehicle Complaint,501T657,Acura,Black,FVI - Outcome,Vehicle was moved from original address requested,5,3741 S ROCKWELL ST,60632,1159649.7918151,1879656.51009313,12,9,58,NA,41.82528979741,-87.68964106744,"(-87.68964106743802, 41.82528979741111)",2017
12/30/2017,Completed,01/19/2018,17-08684011,Abandoned Vehicle Complaint,AD6 9406,Toyota,Green,FVI - Outcome,Vehicle was moved from original address requested,12,3159 S CENTRAL PARK AVE,60623,1152864.46769568,1883432.28228244,22,10,30,NA,41.83535338747,-87.71440146027,"(-87.71440146027082, 41.835353387474925)",2017
10/16/2017,Completed,10/16/2017,17-06949523,Abandoned Vehicle Complaint,IT9812,Honda,Blue,FVI - Outcome,Return to Owner - Vehicle,20,5108 W MONTANA ST,60639,1141927.70603131,1915824.29088287,31,25,19,NA,41.92519362263,-87.75414878443,"(-87.75414878443243, 41.92519362263148)",2017
12/26/2017,Completed - Dup,12/27/2017,17-08606365,Abandoned Vehicle Complaint,9273324,Chevrolet,Maroon,FVI - Outcome,Create Work Order,15,1525 W ESTES AVE,60626,1164918.21511614,1947488.82241502,49,24,1,NA,42.0113987275,-87.66903047966,"(-87.66903047965691, 42.01139872750294)",2017
08/29/2017,Completed,10/11/2017,17-05766221,Abandoned Vehicle Complaint,A936053,Ford,Yellow,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,1057 E 72ND ST,60619,1184591.01149924,1857493.36147188,5,3,69,NA,41.76402271263,-87.598370482319993,"(-87.59837048231935, 41.7640227126312)",2017
12/12/2017,Completed,01/25/2018,17-08343315,Abandoned Vehicle Complaint,E324992,Dodge,White,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,30,806 S KEELER AVE,60624,1148514.47227226,1896053.73579347,24,11,26,NA,41.87059647518,-87.73036714223,"(-87.7303671422265, 41.87059647518042)",2017
10/19/2017,Completed - Dup,10/20/2017,17-07037512,Abandoned Vehicle Complaint,E399553,Hyundai,Red,FVI - Outcome,Create Work Order,8,8233 S THROOP ST,60620,1169092.55239577,1850175.4710917,21,6,71,NA,41.74400658418,-87.65584587008,"(-87.65584587008262, 41.74400658417943)",2017
11/20/2017,Completed,12/06/2017,17-07836685,Abandoned Vehicle Complaint,Z293494,Bmw,Gray,FVI - Outcome,Return to Owner - Vehicle,20,5714 W BYRON ST,60634,1137562.52237314,1925347.47432986,38,16,15,NA,41.95140544022,-87.77003621775,"(-87.77003621775431, 41.951405440220405)",2017
08/17/2017,Completed,09/08/2017,17-05508356,Abandoned Vehicle Complaint,V282201,General Motors Corp.,Blue,FVI - Outcome,Vehicle was moved from original address requested,30,3848 N NEVA AVE,60634,1127711.25460179,1924741.17409881,38,16,17,NA,41.95037115471,-87.80612410027,"(-87.80612410026853, 41.95037115471261)",2017
11/09/2017,Completed,01/10/2018,17-07574521,Abandoned Vehicle Complaint,NA,NA,NA,NA,NA,NA,8447 S ESCANABA AVE,60617,1196953.30003234,1849518.39009641,10,4,46,NA,41.74141886117,-87.5537888438,"(-87.55378884379807, 41.74141886117256)",2017
11/27/2017,Completed - Dup,11/28/2017,17-07995630,Abandoned Vehicle Complaint,N/A,Suzuki,Tan,FVI - Outcome,Create Work Order,7,860 E 40TH ST,60653,1182872.27511855,1878448.40420368,4,2,36,NA,41.821965574,-87.6040970705,"(-87.60409707049853, 41.82196557399599)",2017
09/09/2017,Completed,09/28/2017,17-06006522,Abandoned Vehicle Complaint,AJ80119,Nissan,Red,FVI - Outcome,Vehicle was moved from original address requested,21,4800 S KOSTNER AVE,60632,1147835.96812858,1872438.834427,14,8,57,NA,41.8058268728,-87.73346501328,"(-87.73346501327903, 41.80582687279964)",2017
10/30/2017,Completed,11/08/2017,17-07301754,Abandoned Vehicle Complaint,UNKNOWN,Chevrolet,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,4,3260 W WALNUT ST,60624,1154501.33102766,1901439.35019015,28,11,27,NA,41.88547292791,-87.70862964534,"(-87.70862964533731, 41.88547292790671)",2017
09/25/2017,Completed - Dup,09/26/2017,17-06420909,Abandoned Vehicle Complaint,9006523,Honda,Black,FVI - Outcome,Create Work Order,21,6529 S KOLIN AVE,60629,1148497.36789367,1860950.34362589,13,8,65,NA,41.7740352394,-87.73103412317,"(-87.73103412316642, 41.77403523939991)",2017
12/19/2017,Completed,12/29/2017,17-08466258,Abandoned Vehicle Complaint,Y917599,Porsche,Black,FVI - Outcome,Create Work Order,15,2040 E 74TH ST,60649,1191265.891,1856308.98645,7,3,43,NA,41.76082656636,-87.57454064084,"(-87.57454064084212, 41.76082656635529)",2017
12/18/2017,Completed - Dup,12/19/2017,17-08459180,Abandoned Vehicle Complaint,Q84 6649,Chevrolet,Green,NA,NA,10,10730 S AVENUE G,60617,1203175.8399172,1834418.16509525,10,4,52,NA,41.69996241628,-87.53180569225,"(-87.53180569225464, 41.69996241628105)",2017
12/10/2017,Completed,01/18/2018,17-08287539,Abandoned Vehicle Complaint,AG590Z4,Nissan,Beige,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,35,6102 S KOLIN AVE,60629,1148417.51388881,1863786.13170417,13,8,65,NA,41.78205141694,-87.7315534256,"(-87.73155342559885, 41.78205141693763)",2017
07/12/2017,Completed,08/04/2017,17-04592846,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Vehicle was moved from original address requested,NA,5241 N SAWYER AVE,60625,1153765.78008955,1934641.22690521,39,17,13,NA,41.97696730501,-87.70978153395,"(-87.70978153395397, 41.97696730500616)",2017
11/27/2017,Completed,12/04/2017,17-07983998,Abandoned Vehicle Complaint,ZV88689,Chevrolet,White,FVI - Outcome,Vehicle was moved from original address requested,5,5001 S RIDGEWAY AVE,60632,1152234.83147737,1871191.3334807,14,8,62,NA,41.80233651838,-87.71716153242,"(-87.7171615324182, 41.802336518379484)",2017
08/17/2017,Completed,09/14/2017,17-05519772,Abandoned Vehicle Complaint,VS0850,Nissan,Black,FVI - Outcome,Vehicle was moved from original address requested,14,12624 S MARQUETTE AVE,60633,1196414.26477906,1821756.86298698,10,4,55,NA,41.66558935106,-87.55698047586,"(-87.55698047586195, 41.66558935105929)",2017
10/10/2017,Completed,11/01/2017,17-06805051,Abandoned Vehicle Complaint,33133H B,Ford,White,FVI - Outcome,Vehicle was moved from original address requested,10,2750 S KEDVALE AVE,60623,1149153.41901324,1885727.89896672,22,10,30,NA,41.8408385657,-87.72825442223,"(-87.72825442223078, 41.84083856570277)",2017
08/09/2017,Completed,09/01/2017,17-05316673,Abandoned Vehicle Complaint,WLE628,Honda,Silver,FVI - Outcome,Vehicle was moved from original address requested,8,12627 S MARQUETTE AVE,60633,1196414.36477906,1821740.86298698,10,4,55,NA,41.66553888734,-87.55668783701,"(-87.55668783700811, 41.66553888734098)",2017
09/26/2017,Completed - Dup,09/27/2017,17-06435418,Abandoned Vehicle Complaint,AM 84923,Chevrolet,Blue,NA,NA,5,649 W IRVING PARK RD,60613,1170989.82991405,1926798.15396905,46,19,6,NA,41.95449847438,-87.64697680327,"(-87.64697680326599, 41.95449847437705)",2017
12/05/2017,Completed,12/18/2017,17-08176728,Abandoned Vehicle Complaint,5051901,Honda,Beige,FVI - Outcome,Vehicle was moved from original address requested,7,717 S ABERDEEN ST,60607,1169175.67998252,1896942.84999761,25,12,28,NA,41.87263823169,-87.6541222427,"(-87.65412224269922, 41.87263823168532)",2017
09/14/2017,Completed,10/06/2017,17-06146684,Abandoned Vehicle Complaint,702FHF,Ford,Green,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,21,4128 W CULLOM AVE,60641,1148216.78243044,1928260.57369255,39,17,16,NA,41.95920209205,-87.73066429754,"(-87.73066429754391, 41.959202092048514)",2017
08/02/2017,Completed - Dup,08/23/2017,17-05118306,Abandoned Vehicle Complaint,529T650,Chevrolet,Blue,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,10,4448 W CORTLAND ST,60639,1146334.5098906,1912257.97317595,36,25,20,NA,41.91531076078,-87.73827627616,"(-87.73827627615562, 41.91531076078445)",2017
10/20/2017,Completed - Dup,10/23/2017,17-07066648,Abandoned Vehicle Complaint,REMOVED FROM CAR,Ford,Blue,FVI - Outcome,Create Work Order,17,4210 W WAVELAND AVE,60641,1147631.99059266,1924260.5969229,45,17,16,NA,41.94823585975,-87.73283789123,"(-87.73283789123336, 41.948235859754604)",2017
12/30/2017,Completed - Dup,01/03/2018,17-08682139,Abandoned Vehicle Complaint,NO,Buick,Silver,FVI - Outcome,Create Work Order,20,1451 N LATROBE AVE,60651,1141101.39902753,1909152.01606849,37,25,25,NA,41.90735785824,-87.75699129925,"(-87.75699129925196, 41.90735785824214)",2017
09/13/2017,Completed,10/03/2017,17-06115864,Abandoned Vehicle Complaint,1265533,Buick,Gray,FVI - Outcome,Return to Owner - Vehicle,30,7634 S ST LAWRENCE AVE,60619,1181556.59748339,1854522.15337864,6,6,69,NA,41.75561393616,-87.61033544522,"(-87.61033544521707, 41.7556139361586)",2017
12/07/2017,Completed,12/18/2017,17-08231787,Abandoned Vehicle Complaint,NONE,Ford,Black,FVI - Outcome,Return to Owner - Vehicle,365,4252 W ROSEMONT AVE,60646,1146799.5867756,1941459.43081151,39,17,12,NA,41.99544945865,-87.73589054533,"(-87.73589054532957, 41.99544945864699)",2017
07/16/2017,Completed,08/08/2017,17-04679505,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Vehicle was moved from original address requested,NA,1212 W KINZIE ST,60642,1168259.41987638,1902846.08299828,27,12,24,NA,41.88904718582,-87.65790421094,"(-87.65790421093722, 41.88904718582173)",2017
07/24/2017,Completed,08/14/2017,17-04884103,Abandoned Vehicle Complaint,2045238,Ford,Black,FVI - Outcome,Vehicle was moved from original address requested,21,1847 W CHASE AVE,60626,1162571.56002241,1948275.34827172,49,24,1,NA,42.01360784379,-87.67760746349,"(-87.67760746349097, 42.013607843788016)",2017
12/29/2017,Completed,01/22/2018,17-08651999,Abandoned Vehicle Complaint,UNKNOWN,(Unlisted Make),Unknown,FVI - Outcome,Vehicle was moved from original address requested,7,3500 S RHODES AVE,60653,1180158.20209725,1881897.75308204,4,2,35,NA,41.83112702937,-87.61463065044,"(-87.6146306504401, 41.83112702936906)",2017
10/05/2017,Completed - Dup,10/10/2017,17-06687426,Abandoned Vehicle Complaint,AN99434,Cadillac,Silver,FVI - Outcome,Create Work Order,30,3233 S UNION AVE,60616,1172160.18320609,1883453.94016632,11,9,60,NA,41.83525956197,-87.64362798562,"(-87.64362798562384, 41.83525956197021)",2017
09/22/2017,Completed,10/05/2017,17-06339569,Abandoned Vehicle Complaint,2107742,Ford,White,FVI - Outcome,Vehicle was moved from original address requested,60,5008 N HAMLIN AVE,60625,1150152.80061161,1933009.0216662,39,17,14,NA,41.9722553844,-87.72339273245,"(-87.72339273244651, 41.97225538439735)",2017
11/24/2017,Completed - Dup,11/27/2017,17-07927346,Abandoned Vehicle Complaint,1382023,Chevrolet,White,NA,NA,10,7817 W SUMMERDALE AVE,60656,1123216.18992133,1934576.99912026,41,16,10,NA,41.97675530967,-87.82255144572,"(-87.82255144572046, 41.97675530966713)",2017
08/24/2017,Completed,09/14/2017,17-05656186,Abandoned Vehicle Complaint,Y75 6737,Acura,Green,FVI - Outcome,Vehicle was moved from original address requested,28,7858 S KENNETH AVE,60652,1148095.31003061,1852090.84109103,18,8,70,NA,41.74945352754,-87.73301644677,"(-87.73301644676873, 41.74945352753762)",2017
08/15/2017,Completed,09/12/2017,17-05468523,Abandoned Vehicle Complaint,2916416,Buick,Tan,FVI - Outcome,Return to Owner - Vehicle,14,2160 E 97TH ST,60617,1192045.4403696,1841062.11680579,7,4,51,NA,41.71897332742,-87.57178445996,"(-87.57178445996053, 41.71897332741678)",2017
08/04/2017,Completed,08/31/2017,17-05187873,Abandoned Vehicle Complaint,NO PLATES,Chevrolet,White,FVI - Outcome,Vehicle was moved from original address requested,30,9323 S RIDGELAND AVE,60617,1189492.60009697,1843500.04646799,8,4,48,NA,41.72532051532,-87.58131809696,"(-87.58131809695573, 41.72532051532328)",2017
09/30/2017,Completed,12/29/2017,17-06543585,Abandoned Vehicle Complaint,NA,Nissan,Silver,NA,NA,25,3316 W FULTON BLVD,60624,1154196.50150477,1901804.41889836,28,11,27,NA,41.88648411998,-87.7095316354,"(-87.7095316353977, 41.886484119981915)",2017
10/26/2017,Completed,11/16/2017,17-07211950,Abandoned Vehicle Complaint,0,Mercedes,Silver,FVI - Outcome,Vehicle was moved from original address requested,120,3644 W DIVERSEY AVE,60647,1151503.25991293,1918370.68147239,30,25,21,NA,41.93199616099,-87.71902879407,"(-87.71902879406538, 41.931996160991005)",2017
12/05/2017,Completed,12/15/2017,17-08187037,Abandoned Vehicle Complaint,NONE,Toyota,White,FVI - Outcome,Vehicle was moved from original address requested,14,5224 S GREENWOOD AVE,60615,1184265.62758394,1870758.7179026,5,2,41,NA,41.80009448821,-87.59990059514,"(-87.59990059514232, 41.80009448821051)",2017
08/01/2017,Completed,08/11/2017,17-05105798,Abandoned Vehicle Complaint,UNKNOWN,Honda,Gray,FVI - Outcome,Vehicle was moved from original address requested,7,5907 W WILSON AVE,60630,1136100.64651652,1929977.95716683,38,16,15,NA,41.96392265838,-87.77498859188,"(-87.77498859187995, 41.963922658376866)",2017
08/26/2017,Completed,09/15/2017,17-05707709,Abandoned Vehicle Complaint,A508015,Toyota,Gray,FVI - Outcome,Vehicle was moved from original address requested,21,4563 N KENNICOTT AVE,60630,1147452.73751746,1930023.5852161,39,17,14,NA,41.96419588507,-87.73274045798,"(-87.7327404579773, 41.964195885068975)",2017
08/03/2017,Completed,08/17/2017,17-05151449,Abandoned Vehicle Complaint,NO,Buick,Maroon,FVI - Outcome,Vehicle was moved from original address requested,200,5617 S MORGAN ST,60621,1170602.58050343,1867573.91739488,16,7,68,NA,41.79187596904,-87.64981048158,"(-87.6498104815827, 41.791875969041484)",2017
10/01/2017,Completed,10/17/2017,17-06567550,Abandoned Vehicle Complaint,011 WTC,Volvo,Beige,FVI - Outcome,Vehicle was moved from original address requested,15,445 N LEAVITT ST,60612,1161657.13327472,1903132.10383067,27,12,24,NA,41.88986363016,-87.68162893009,"(-87.68162893009048, 41.8898636301564)",2017
09/07/2017,Completed,09/29/2017,17-05946695,Abandoned Vehicle Complaint,H698976,Jeep/Cherokee,Gray,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,10,8631 S KNOX AVE,60652,1146941.60129359,1846894.23620991,18,8,70,NA,41.73543598359,-87.73709006002,"(-87.73709006002404, 41.7354359835854)",2017
10/10/2017,Completed,11/13/2017,17-06795411,Abandoned Vehicle Complaint,97601FF,Ford,Silver,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,2552 N LAVERGNE AVE,60639,1142624.25010447,1916609.38433115,31,25,19,NA,41.92762287643,-87.75149938619,"(-87.75149938618726, 41.92762287642979)",2017
12/19/2017,Completed,12/19/2017,17-08474183,Abandoned Vehicle Complaint,540T116,Cadillac,Gray,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,15,4017 S CALUMET AVE,60653,1179094.14776976,1878442.01586688,3,2,38,NA,41.82150674947,-87.61834211944,"(-87.61834211943966, 41.82150674947369)",2017
11/01/2017,Completed - Dup,11/02/2017,17-07344445,Abandoned Vehicle Complaint,Q651050,Mercury,Red,FVI - Outcome,Create Work Order,30,5446 W ALTGELD ST,60639,1139549.88730618,1916085.62266976,30,25,19,NA,41.92595199347,-87.76305976997,"(-87.76305976997035, 41.925951993469994)",2017
10/18/2017,Completed,11/03/2017,17-07005520,Abandoned Vehicle Complaint,AJ64503,Chevrolet,Black,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,1112 W WASHBURNE AVE,60608,1169141.79151065,1894485.78472142,25,12,28,NA,41.86626989513,-87.65474791142,"(-87.65474791142265, 41.866269895130245)",2017
09/26/2017,Completed,10/11/2017,17-06450594,Abandoned Vehicle Complaint,K204718,Volkswagen,Silver,FVI - Outcome,Return to Owner - Vehicle,8,2347 W FARRAGUT AVE,60625,1159747.82528624,1934803.17189999,40,20,4,NA,41.97669914142,-87.68861022086,"(-87.68861022085544, 41.97669914141684)",2017
10/20/2017,Completed,11/07/2017,17-07058529,Abandoned Vehicle Complaint,NO PLATES,Chevrolet,Black,FVI - Outcome,Vehicle was moved from original address requested,30,5937 W WASHINGTON BLVD,60644,1136758.10539171,1900134.04866862,29,15,25,NA,41.88201663196,-87.77321440418,"(-87.77321440417812, 41.88201663196083)",2017
12/02/2017,Completed - Dup,12/04/2017,17-08122673,Abandoned Vehicle Complaint,Q839485,Lincoln,Black,NA,NA,21,3429 N NEVA AVE,60634,1127809.00938766,1921963.2522097,38,16,17,NA,41.94253447405,-87.8055238293,"(-87.80552382929814, 41.94253447404747)",2017
09/21/2017,Completed,10/11/2017,17-06312309,Abandoned Vehicle Complaint,AN22115,Toyota,Black,FVI - Outcome,Vehicle was moved from original address requested,30,6906 N HAMILTON AVE,60645,1160766.51097802,1945647.00569252,50,24,2,NA,42.00660850343,-87.68400562772,"(-87.68400562772308, 42.00660850342698)",2017
08/28/2017,Completed,09/21/2017,17-05743505,Abandoned Vehicle Complaint,N/A,Dodge,Black,FVI - Outcome,Vehicle was moved from original address requested,90,2340 N LAWNDALE AVE,60647,1151323.22867397,1915305.09502148,35,25,22,NA,41.92396807317,-87.71956788591,"(-87.71956788591207, 41.92396807316683)",2017
09/01/2017,Completed,09/22/2017,17-05843714,Abandoned Vehicle Complaint,A390656,Volkswagen,Red,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,31,4506 N KEOKUK AVE,60630,1147090.7378796,1929708.83770766,39,17,16,NA,41.96299276257,-87.73465999307,"(-87.73465999307247, 41.96299276256899)",2017
10/02/2017,Completed,11/03/2017,17-06606785,Abandoned Vehicle Complaint,DM8679,Honda,Black,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,45,2844 N TALMAN AVE,60618,1158224.5582963,1918795.70199051,33,14,21,NA,41.93343741299,-87.69414047963,"(-87.69414047962623, 41.93343741299358)",2017
10/30/2017,Completed - Dup,10/30/2017,17-07295322,Abandoned Vehicle Complaint,UNKNOWN,Dodge,Gray,NA,NA,10,323 E 77TH ST,60619,1179614.86158651,1854024.38548224,6,6,69,NA,41.75461336539,-87.61721224382,"(-87.61721224381824, 41.754613365391506)",2017
08/22/2017,Completed,09/14/2017,17-05616446,Abandoned Vehicle Complaint,NO PLATES,Buick,Brown,FVI - Outcome,Vehicle was moved from original address requested,30,9625 S HOUSTON AVE,60617,1198191.44138313,1841713.61937882,10,4,51,NA,41.72018643103,-87.54951468107,"(-87.5495146810732, 41.72018643102593)",2017
11/07/2017,Completed,11/20/2017,17-07530859,Abandoned Vehicle Complaint,791JSP,(Unlisted Make),Tan,FVI - Outcome,Vehicle was moved from original address requested,7,2611 W SUMMERDALE AVE,60625,1157975.09676828,1935435.01021378,40,20,4,NA,41.97847725529,-87.6946418966,"(-87.69464189660076, 41.9784772552908)",2017
